Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
"@user El de Halfon de Germinal se ve mortal. Y los de Mary Jo Bang se fueron volando, pero todavía quedan. En Duluoz hay de Salcedo",test,"@user The of Halfon of Germinal be Go. Death. And the of Mary Jo Bang be They were flying, but still. It's all over. In Duluoz There's of Salcedo","@user The Halfon of Germinal looks deadly. And those of Mary Jo Bang flew away, but they still remain. In Duluoz there is Salcedo",2,"@user The of Halfon of Germinal be Go. Death. And the of Mary Jo Bang be They were flying, but still. It's all over. In Duluoz There's of Salcedo","@user The Halfon of Germinal looks deadly. And those of Mary Jo Bang flew away, but they still remain. In Duluoz there is Salcedo"
@user charita que ya no canto igual,test,@user charita that I've got it. no singing Same,@user charita who no longer sings the same,0,@user charita that I've got it. no singing Same,@user charita who no longer sings the same
@user La próxima vez que no vea lo entrevisto y pregunto que escucha.,test,@user The Next time that no See. lo interview and I'm asking. that Listen.,@user The next time I don't see him I interview him and ask what he hears.,1,@user The Next time that no See. lo interview and I'm asking. that Listen.,@user The next time I don't see him I interview him and ask what he hears.
@user @user @user ¡Gracias por acompañarnos! Fue una gran noche,test,@user @user @user Thank you. by Come with us! It was one great night,@user @user @user Thanks for joining us! It was a great night,2,@user @user @user Thank you. by Come with us! It was one great night,@user @user @user Thanks for joining us! It was a great night
Este mal no se le deseo a nadie esto es peor que tener fiebre un viernes,test,East Bad. no be le desire a No one. This. It's worst that have fever a Friday,This evil is not wished to anyone. This is worse than having a fever on a Friday.,0,East Bad. no be le desire a No one. This. It's worst that have fever a Friday,This evil is not wished to anyone. This is worse than having a fever on a Friday.
"Siempre he pensado que las cosas pasan por algo y bueno, pasó. Volvió. Hagamos ese regreso magnífico",test,"Always He's Thought that the things Come on in. by something. and Well, It happened. He's back. Let's do it. that I'm back. magnificent.","I've always thought that things are going through something and well, it happened. It came back. Let's make that magnificent return.",1,"Always He's Thought that the things Come on in. by something. and Well, It happened. He's back. Let's do it. that I'm back. magnificent.","I've always thought that things are going through something and well, it happened. It came back. Let's make that magnificent return."
@user a mi me renovaron y no me tocaron (hasta ahora) el sueldo así que ando más o menos easy,test,@user a My me renewed and no me They played. (up to now) on salary like this. that ando more o less easy,@user to me renewed and did not touch (so far) my salary so I go more or less easy,2,@user a My me renewed and no me They played. (up to now) on salary like this. that ando more o less easy,@user to me renewed and did not touch (so far) my salary so I go more or less easy
"@user La vida conspira en contra de uno, que injusto jaja.",test,"@user The life conspira in against of one, that unjust Ha ha.","@user Life conspires against one, how unjust haha.",0,"@user The life conspira in against of one, that unjust Ha ha.","@user Life conspires against one, how unjust haha."
Que entro al youtube i casi tots los videos son de haul material escolar i pos mira,test,What? I'm in. as at youtube i Almost. tots the videos are of haul material School i pos Look.,That I enter the youtube i almost tots the videos are from haul school material i pos mira,1,What? I'm in. as at youtube i Almost. tots the videos are of haul material School i pos Look.,That I enter the youtube i almost tots the videos are from haul school material i pos mira
"Din Don ...  #BienvenidoSeptiembre para todos !!!  Especialmente si van de buen rollo, #YaTuSabe ! #FollowThursday    #FelizJueves",test,"Din Don ... #WelcomeSeptember for all !!! Especially Yes They're going. of Good. roll, #YaTuknow Oh, my God! ♪ FollowThursday ♪ Happy Thursday","Din Don ... #WelcomeSeptember for all !!! Especially if they go well, #YaTuknow ! #FollowThursday #HappyThursday",2,"Din Don ... #WelcomeSeptember for all !!! Especially Yes They're going. of Good. roll, #YaTuknow Oh, my God! ♪ FollowThursday ♪ Happy Thursday","Din Don ... #WelcomeSeptember for all !!! Especially if they go well, #YaTuknow ! #FollowThursday #HappyThursday"
@user @user tengo que probarlo. Estoy decepcionado. Ahora el fresco leche sabe a puro sirope.,test,@user @user I've got that Try it. I'm here. Disappointed. Now on fresh milk you know a pure syrup.,@user @user I have to try it. I am disappointed. Now fresh milk tastes like pure syrup.,0,@user @user I've got that Try it. I'm here. Disappointed. Now on fresh milk you know a pure syrup.,@user @user I have to try it. I am disappointed. Now fresh milk tastes like pure syrup.
@user regleta o gusanillo… creo que quedara mejor lo segundo,test,@user grid o Gusanillo... I think that I'll stay. better lo second,@user reglet or wormillo... I think the second thing would look better,1,@user grid o Gusanillo... I think that I'll stay. better lo second,@user reglet or wormillo... I think the second thing would look better
@user Que rico! Provecho en su día,test,@user What? Rich! Replenishment in your day,@user How rich! Enjoyed in your day,2,@user What? Rich! Replenishment in your day,@user How rich! Enjoyed in your day
"Por cierto, @user, este año estoy en el grupo 2 de Interpretación, así que no te veo tampoco en las dos horas esas",test,"For Right, @user, east year I'm here. in on group 2 of Interpretation, like this. that no you I see. Neither in the two hours those","By the way, @user, this year I'm in Interpreting Group 2, so I don't see you either in the two hours that",0,"For Right, @user, east year I'm here. in on group 2 of Interpretation, like this. that no you I see. Neither in the two hours those","By the way, @user, this year I'm in Interpreting Group 2, so I don't see you either in the two hours that"
@user yo amenecí mal y estaba en el hospital u.u pero ya estoy regresando a casa.,test,@user Me. ameneci Bad. and I was in on hospital u.u but I've got it. I'm here. Coming back. a Home.,@user I threatened badly and was in the hospital u.u. but I'm already coming home.,1,@user Me. ameneci Bad. and I was in on hospital u.u but I've got it. I'm here. Coming back. a Home.,@user I threatened badly and was in the hospital u.u. but I'm already coming home.
"@user Buenooo, claro que si y a @user se le está pegando...Pero es estupendo. Scoop. No dejéis de verla.",test,"@user Welloo, Of course. that Yes and a @user be le She's here. Sticking... But... It's Great. Scoop. No # Leave # of See her.","@user Buenooo, of course it is and @user is getting stuck... but it's great. Scoop. Don't stop seeing her.",2,"@user Welloo, Of course. that Yes and a @user be le She's here. Sticking... But... It's Great. Scoop. No # Leave # of See her.","@user Buenooo, of course it is and @user is getting stuck... but it's great. Scoop. Don't stop seeing her."
"@user Falleció el perro de mi amigo ""Pazuz"" por eso lo recuerdo así. No me tires un zapato. Estoy tristita.",test,"@user He passed away. on dog of My Dude. ""Pazuz"" by That's it. lo I remember. like this. No me pulls a shoe. I'm here. Tristy.","@user My friend's dog ""Pazuz"" died so I remember it like that. Don't throw a shoe at me. I'm sad.",0,"@user He passed away. on dog of My Dude. ""Pazuz"" by That's it. lo I remember. like this. No me pulls a shoe. I'm here. Tristy.","@user My friend's dog ""Pazuz"" died so I remember it like that. Don't throw a shoe at me. I'm sad."
"@user es Joda, tranquilo un chico tan simpático como tu no debería molestarse sonrie o envejeceras !",test,"@user It's Fuck, Easy. a boy So nice. as You no should Disturbing smile o You'll grow old. Oh, my God!","@user is Joda, quiet a guy as nice as you shouldn't bother smiling or getting old!",1,"@user It's Fuck, Easy. a boy So nice. as You no should Disturbing smile o You'll grow old. Oh, my God!","@user is Joda, quiet a guy as nice as you shouldn't bother smiling or getting old!"
A partir de ahora tendré los martes libres para ir al @user,test,A start of Now I'll have the Tuesday free for Go. as at @user,From now on I will have Tuesdays free to go to @user,2,A start of Now I'll have the Tuesday free for Go. as at @user,From now on I will have Tuesdays free to go to @user
Acabo de ver una chamaca con un piercing de mota en el ombligo. Lo peor es que tiene cara de que lo que fuma es jamón,test,I'm done. of view one chamaca with a piercing of mota in on belly button. What? worst It's that you have face of that lo that smoke It's ham,I just saw a chamaca with a speck piercing on her belly button. The worst thing is that she has a face that she smokes ham.,0,I'm done. of view one chamaca with a piercing of mota in on belly button. What? worst It's that you have face of that lo that smoke It's ham,I just saw a chamaca with a speck piercing on her belly button. The worst thing is that she has a face that she smokes ham.
"@user Pues si, aunque se vino abajo conforme más cerca estaba de Sevilla capital, pero bueno, algo es algo!!  ⚡️⚡️ Gracias!!",test,"@user Well... Yeah, although be wine down as per more close I was of Seville capital, but Well, something. It's something!  Thank you!!","@user Yes, although it fell apart as it was closer to Seville capital, but well, something is something!!  Thank you!!",1,"@user Well... Yeah, although be wine down as per more close I was of Seville capital, but Well, something. It's something!  Thank you!!","@user Yes, although it fell apart as it was closer to Seville capital, but well, something is something!!  Thank you!!"
