Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
Nintendo 2DS – Fortschritt in 2D / Nachteile http,test,Nintendo 2DS – Progress in 2D / Disadvantages http:,Nintendo 2DS – Progress in 2D / Disadvantages http,1,Nintendo 2DS – Progress in 2D / Disadvantages http:,Nintendo 2DS – Progress in 2D / Disadvantages http
wolkenreiter found Idyll - Ein schöner Ort im Deister (Traditional Cache) at 10/24/2013 (19.8km) http,test,"cloud rider found Idyll - No, no, no, no, no, no, no. A Beautiful Place In the Deister (Traditional) Cache) at 10/24/2013 (19.8km) http:",cloud rider found Idyll - A beautiful place in the Deister (Traditional Cache) at 10/24/2013 (19.8km) http: http: / / /www. /www. /www. /////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,2,cloud rider found Idyll - No. A Beautiful Place In the Deister (Traditional) Cache) at 10/24/2013 (19.8km) http:,cloud rider found Idyll - A beautiful place in the Deister (Traditional Cache) at 10/24/2013 (19.8km) http: http: / / /www. /www. /www. /
"mein Ex hat ne Neue...nach 3 Wochen zusammengezogen, nach 3 Monaten Verlobung und jetzt Heiratsantrag...na dann, viel Glück *hust*",test,"my Ex has n New... 3 Weeks moved together, after 3 Months Engagement and now Marriage proposal...na then, much Happiness ♪ Hust ♪","my ex moved in after 3 weeks, after 3 months of engagement and now marriage proposal... well, good luck *hut*",0,"my Ex has n New... 3 Weeks moved together, after 3 Months Engagement and now Marriage proposal...na then, much Happiness ♪ Hust ♪","my ex moved in after 3 weeks, after 3 months of engagement and now marriage proposal... well, good luck *hut*"
@user 41 um genau zu sein. Gefühltes Alter: 16 :),test,@user 41 for Accurate to be. Feelings Age: 16 :),@user 41 to be exact. Emotional age: 16 :),1,@user 41 for Accurate to be. Feelings Age: 16 :),@user 41 to be exact. Emotional age: 16 :)
"@user weiß nicht so genau...Empfehle Rainald Grebe ""Der Kandidat"": ""ein Vollbart flößt kein Vertrauen ein"" bei Youtube. Großartig!",test,"@user white not so Exactly...Recommend Rainald Grebe ""The Candidate': ""a Full beard Floats none Confidence a' in the case of: Youtube. Great!","@user doesn't know exactly...Recommend Rainald Grebe ""The candidate"": ""a complete beard does not inspire trust"" on Youtube. Great!",2,"@user white not so Exactly...Recommend Rainald Grebe ""The Candidate': ""a Full beard Floats none Confidence a' in the case of: Youtube. Great!","@user doesn't know exactly...Recommend Rainald Grebe ""The candidate"": ""a complete beard does not inspire trust"" on Youtube. Great!"
@user ...bin selber schlecht ..wäre doof...:-),test,@user ...am own bad ..would have been stupid...:-),@user ...I'm bad myself ..would be stupid... :-),0,@user ...am own bad ..would have been stupid...:-),@user ...I'm bad myself ..would be stupid... :-)
"Ich misstraue jedem, der seine Pizza mit Besteck ist.",test,"I don't know. mistrust everyone, of the its Pizza with Cutlery is.",I don't trust anyone who's his pizza with cutlery.,1,"I don't know. mistrust everyone, of the its Pizza with Cutlery is.",I don't trust anyone who's his pizza with cutlery.
@user Wahnsinn! Herzlichen Glückwunsch!!,test,@user It's crazy! Heartfelt Congratulations!,@user madness! Congratulations!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2,@user It's crazy! Heartfelt Congratulations!,@user madness! Congratulations!
Nase sitzt zu. Muss aufs Klo. Hasse es.,test,Nose sitting ==References== Must: on the Toilet. Hate it.,"Nose's closed, must go to the bathroom, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it, hate it.",0,Nose sitting ==References== Must: on the Toilet. Hate it.,"Nose's closed, must go to the bathroom, hate it."
Helene Fischer - Fehlerfrei (Aus dem kommenden Album FARBENSPIEL) http,test,"Helene Fishermen - No, no, no, no, no, no, no. Error-free (From The coming up Album COLOR PLAY) http:",Helene Fischer - Error-free (From the upcoming album FARBENSPIEL) http: / / /www. /www. /www. /www. /www.////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,1,Helene Fishermen - No. Error-free (From The coming up Album COLOR PLAY) http:,Helene Fischer - Error-free (From the upcoming album FARBENSPIEL) http: / / /www./
legen wir los mit Energie Austausch!,test,lay we Let's go with Energy Exchange!,Let's start with energy exchange!,2,lay we Let's go with Energy Exchange!,Let's start with energy exchange!
@user schwere Aufgabe,test,@user severe Task,@user difficult task.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,@user severe Task,@user difficult task.
Unser Hamburg – Unser Netz: Initiative will Offenlegung von Akten gerichtlich erzwingen: Wenige Wochen vor dem... http,test,Our Hamburg – Our Network: Initiative want Disclosure from Files Court of Justice force: Few Weeks before The... http:,Our Hamburg – Our network: Initiative wants to enforce disclosure of files: a few weeks before the... http://www.cordis.lu/,1,Our Hamburg – Our Network: Initiative want Disclosure from Files Court of Justice force: Few Weeks before The... http:,Our Hamburg – Our network: Initiative wants to enforce disclosure of files: a few weeks before the... http://www.cordis.lu/
#sonne #aussicht #genießen #fahrrad #fahren #schön #bewölkt #angenehm #kühl http,test,#sun #Prospects #Enjoy #bicycle #driving #Nice #clouded #pleasant #cool http:,#sun #view #enjoy #bicycle #driving #beautiful #cloud #pleasant #cool #climate #climate #climate #climate #climate #climate #climate #climate #climate #climate #climate #climate #climate #climate #climate #climate #climate #climate #climate #climate,2,#sun #Prospects #Enjoy #bicycle #driving #Nice #clouded #pleasant #cool http:,#sun #view #enjoy #bicycle #driving #beautiful #cloud #pleasant #cool #climate
@user W00t? Unmöglich!,test,@user W00t? Impossible!,@user W00t? Impossible!,0,@user W00t? Impossible!,@user W00t? Impossible!
"Kleines E-Mail Fotoalbum vorbereiten: Hobbies, Urlaub, ..., Landkarte! http",test,"Small E-mail Photo album Prepare: Hobbies, vacation, ..., Map! http:","Prepare a small e-mail photo album: Hobbies, holidays, ..., map! http: / /www. /www. /www. /www. /www. /www. //////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////",1,"Small E-mail Photo album Prepare: Hobbies, vacation, ..., Map! http:","Prepare a small e-mail photo album: Hobbies, holidays, ..., map! http: / /www. /"
"@user Naja. Toi, toi, toi. Außer die Kosten für ein Ersatztelefon merke ich zum Glück auch keine Folgen.",test,"@user Well. Toi, toi, toi. Except the Costs for a Replacement telephone note I to the Happiness also none Follow.","@user Naja. Toi, toi, toi. Except for the cost of a replacement phone, fortunately I don't notice any consequences either.",2,"@user Well. Toi, toi, toi. Except the Costs for a Replacement telephone note I to the Happiness also none Follow.","@user Naja. Toi, toi, toi. Except for the cost of a replacement phone, fortunately I don't notice any consequences either."
fuck immernoch nicht fertig loool,test,Fuck still not Finished Loool,Fuck still not finished loool,0,Fuck still not Finished Loool,Fuck still not finished loool
Gedanken zur Personalauswahl: Warum “Brüche” die neuen “Geraden” werden (müssen) http,test,Thoughts to the Personnel selection: Why ♪ Breaches ♪ the new ♪ Just like that ♪ will be (must) http:,"Thoughts on personnel selection: Why the new ones will be ""Brüche"" (must) http: / / /www. /www. /www. /www. /www. //////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////",1,Thoughts to the Personnel selection: Why ♪ Breaches ♪ the new ♪ Just like that ♪ will be (must) http:,"Thoughts on personnel selection: Why the new ones will be ""Brüche"" (must) http: / / /www. /"
"@user Der gute @user gewinnt niveaumäßig eigentlich sowieso schon, weil er keine Vergewaltigungs-Witz-Videos macht.",test,"@user The good @user wins Level actually anyway Yes, I do. because he none Rape joke videos The Commission's position is as follows:","@user The good @user actually wins anyway, because he doesn't do rape joke videos.",2,"@user The good @user wins Level actually anyway Yes, I do. because he none Rape joke videos The Commission's position is as follows:","@user The good @user actually wins anyway, because he doesn't do rape joke videos."
@user aber wahrscheinlich nicht einfach nur durch Wut :x,test,@user but likely not simple only by Anger :x,@user but probably not just by anger :x.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,@user but likely not simple only by Anger :x,@user but probably not just by anger :x.
A Golden Star Was Born Today @user &lt;3 HBD. I love you so much. http,test,A Golden Star What Born Today @user &lt;3 HBD. I love you so Much. http:,A Golden Star Was Born Today @user &lt;3 HBD. I love you so much. http,1,A Golden Star What Born Today @user &lt;3 HBD. I love you so Much. http:,A Golden Star Was Born Today @user &lt;3 HBD. I love you so much. http
@user @user @user @user @user *Schafi liebevoll übers Köpfchen streich*,test,@user @user @user @user @user *Schafi Lovingly of the Heads stroke*,@user @user @user @user @user *Schafi lovingly poke over the head* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,2,@user @user @user @user @user *Schafi Lovingly of the Heads stroke*,@user @user @user @user @user *Schafi lovingly poke over the head*
Australien: Buschbrände bedrohen Sydneys Vororte http,test,Australia: Busch fires Threaten Sydney's Suburbs http:,Australia: Bush fires threaten Sydney's suburbs http: http: / /www. /www. /www./////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,0,Australia: Busch fires Threaten Sydney's Suburbs http:,Australia: Bush fires threaten Sydney's suburbs http: http: / /www. /www. /www./
