Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
"Presidente, chapeau!: Trovo semplicemente geniale la nomina di Mario Monti a senatore a vita. Lasciamo stare alt... http",val,President. - I call the Group of the European People's Party (Christian Democrats) and European Democrats. Chapeau!: Find Simply genius the appointment of Mario Mountains a senator a Life. Let's get out of here. stay Halt... http,"President, chapeau!: I simply find the appointment of Mario Monti as a senator for life brilliant. Let's forget about it... http",2,President. - I call the Group of the European People's Party (Christian Democrats) and European Democrats. Chapeau!: Find Simply genius the appointment of Mario Mountains a senator a Life. Let's get out of here. stay Halt... http,"President, chapeau!: I simply find the appointment of Mario Monti as a senator for life brilliant. Let's forget about it... http"
De Magistris: non mi riconosco nel governo Monti http #politica #demagistrismonti #giampaolodipaola,val,De Magistris: not mi Recognize in Government Mountains http #Policy #demagistrysmant #Jampaolodipaola,De Magistris: I don't recognize myself in the Monti government http #politics #demagismonti #jampaolodipaola,0,De Magistris: not mi Recognize in Government Mountains http #Policy #demagistrysmant #Jampaolodipaola,De Magistris: I don't recognize myself in the Monti government http #politics #demagismonti #jampaolodipaola
@user franz krahler riceve a luglio tutti i colori!,val,@user franc krahler receives a July all i Colours!,@user français krahler receives all colors in July!,1,@user franc krahler receives a July all i Colours!,@user français krahler receives all colors in July!
"Casini, governo Monti? Un miracolo: Trovare intesa tra forze opposte in Parlamento è vera impresa http",val,"Casinos, Government Mountains? A Miracle: Finding understanding between forces opposite in Parliament is true enterprise http","Casini, Monti government? A miracle: Finding an understanding between opposing forces in Parliament is a real enterprise http",2,"Casinos, Government Mountains? A Miracle: Finding understanding between forces opposite in Parliament is true enterprise http","Casini, Monti government? A miracle: Finding an understanding between opposing forces in Parliament is a real enterprise http"
bloccato al momento il #ponte sul #volturno...contro il #governo #monti contro il #gassificatore e il nuovo #piano #rifiuti,val,blocked to moment on #bridge on #volturno...against on #government #Mountains against on #gasifier and on new #Plan #Waste,jammed at the moment the #bridge on the #volturno...against the #government #mounti against the #gasifier and the new #plan #waste,0,blocked to moment on #bridge on #volturno...against on #government #Mountains against on #gasifier and on new #Plan #Waste,jammed at the moment the #bridge on the #volturno...against the #government #mounti against the #gasifier and the new #plan #waste
SONDAGGIO IPR MARKETING: A UN MESE DALLA NOMINA LA FIDUCIA IN MARIO MONTI CALA AL 58% http,val,FOUNDATION IPR MARKETING: A A MONTHS WRITER IN APPOINTMENT THE CONSULTATIONS IN MARIO MONTI CALA AL 58% http,IPR MARKETING SONDAGE: A MONTH FROM THE APPOINTMENT OF MARIO MONTI CALA AT 58% http: http: / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,1,FOUNDATION IPR MARKETING: A A MONTHS WRITER IN APPOINTMENT THE CONSULTATIONS IN MARIO MONTI CALA AL 58% http,IPR MARKETING SONDAGE: A MONTH FROM THE APPOINTMENT OF MARIO MONTI CALA AT 58% http: http: /
@user oh c:,val,@user oh c:,@user oh c:,2,@user oh c:,@user oh c:
"@user Non ce la faccio più. Ci lasciamo, rischio una cazzo di denuncia per un fake per avere fatto uno scherzo scemissimo,la scuola",val,"@user No ce the I'll do it. more. There Let's leave it, risk one Fuck of complaint for a fake for have done one You gotta be kidding me. Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb. school","@user I can't take it anymore. We break up, I risk a fucking complaint for a fake for making a stupid joke, the school",0,"@user No ce the I'll do it. more. There Let's leave it, risk one Fuck of complaint for a fake for have done one You gotta be kidding me. Dumb. school","@user I can't take it anymore. We break up, I risk a fucking complaint for a fake for making a stupid joke, the school"
"http -ai ragazzi delle estreme periferie romane - a chi non ha nulla ,nella vita -http -",val,"http -ai boys of the extreme outskirts Roman - a who not ha none ,in the life -http -","http - to the children of the extreme Roman suburbs - to those who have nothing, in life -http -",1,"http -ai boys of the extreme outskirts Roman - a who not ha none ,in the life -http -","http - to the children of the extreme Roman suburbs - to those who have nothing, in life -http -"
"La vita...un viaggio prezioso e irripetibile.irripetibile(agg. Che non si può ripetere), eccezionale,... http",val,"The life...a travel precious and unrepeatable. unrepeatable(agg. What? not Yes may repeat), Excellent... http","Life... a precious and unrepeatable journey. unrepeatable(agg. That cannot be repeated), exceptional,... http",2,"The life...a travel precious and unrepeatable. unrepeatable(agg. What? not Yes may repeat), Excellent... http","Life... a precious and unrepeatable journey. unrepeatable(agg. That cannot be repeated), exceptional,... http"
"@user On. Martino #pdl Impossibile il pareggio di bilancio, il #governo #Monti sbaglia, siamo costretti ad appoggiarlo #fisco",val,"@user On. Martino #pdl Unable on Balance of budget, on #government #Mountains he's wrong. We're Forced a support it #fisco","@user On. Martino #pdl It is impossible to balance the budget, the #government #Monti is wrong, we are forced to support it #fisco",0,"@user On. Martino #pdl Unable on Balance of budget, on #government #Mountains he's wrong. We're Forced a support it #fisco","@user On. Martino #pdl It is impossible to balance the budget, the #government #Monti is wrong, we are forced to support it #fisco"
"#Grillo a 5 Stelle, nei #Sondaggi schizza a 7,2 il suo #Movimento. Il Trionfo della Anti #Politica.",val,"#Cricket a 5 Stars, in Surveys sketch a 7.2 on your #Movement. The Triumph of the Anti #Politics.","#5 Star Cricket, in the #Surveys splashes at 7,2 its #Movement. The Triumph of Anti-Politics..................................................................................................................",1,"#Cricket a 5 Stars, in Surveys sketch a 7.2 on your #Movement. The Triumph of the Anti #Politics.","#5 Star Cricket, in the #Surveys splashes at 7,2 its #Movement. The Triumph of Anti-Politics."
 Una misura di lotta all'evasione sono i non condoni (Mario Monti). Grazie.,val,One measure of fight evasion are i not condons (Mario Mountains). Thank you.,A measure to combat evasion are the non-condons (Mario Monti). Thank you.,2,One measure of fight evasion are i not condons (Mario Mountains). Thank you.,A measure to combat evasion are the non-condons (Mario Monti). Thank you.
"#GOVERNO #MONTI. FINISCE LA POLITICA, E CI LASCIA SOLI, da http http",val,"#GOVERNMENT #MONTI. FINISHES THE POLICY And CI _ SOLI, from http http","#GOVERNMENT #MONTI. FINISHES POLICY, AND THEY LEAVE US ONLY, from http: http: / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /",0,"#GOVERNMENT #MONTI. FINISHES THE POLICY And CI _ SOLI, from http http","#GOVERNMENT #MONTI. FINISHES POLICY, AND THEY LEAVE US ONLY, from http: http: /"
Un governo Monti con Berlusconi dentro! http,val,A Government Mountains with Berlusconi Inside! http,A Monti government with Berlusconi inside! http,1,A Government Mountains with Berlusconi Inside! http,A Monti government with Berlusconi inside! http
@user Ministro #Barca grazie al #governo #monti abbiamo evitato la catastrofe economica per il sud italia #fisco,val,@user Minister #Barca Thank you. to #government #Mountains we have avoided the disaster Economic for on South italia #fisco,@user Minister #Barca thanks to the #government #mounti we avoided the economic catastrophe for southern Italy #fisco,2,@user Minister #Barca Thank you. to #government #Mountains we have avoided the disaster Economic for on South italia #fisco,@user Minister #Barca thanks to the #government #mounti we avoided the economic catastrophe for southern Italy #fisco
@user grazie al non statuto #Grillo reprime il non dissenso.,val,@user Thank you. to not Staff Regulations #Cricket repress on not dissent.,@user thanks to the non-statutory #Grillo suppresses non-dissent.,0,@user Thank you. to not Staff Regulations #Cricket repress on not dissent.,@user thanks to the non-statutory #Grillo suppresses non-dissent.
CANDELORA 2013 - decennale della riapertura al culto della Chiesa della Madonna della Cava http,val,CANDELOR 2013 - 10 years of the reopening to cult of the Church of the Madonna of the Hollow http,CANDELORA 2013 - ten years of the reopening to the cult of the Church of the Madonna della Cava http,1,CANDELOR 2013 - 10 years of the reopening to cult of the Church of the Madonna of the Hollow http,CANDELORA 2013 - ten years of the reopening to the cult of the Church of the Madonna della Cava http
"RT @user: 'Noi Potterheads' pt 8 MA QUANT'È BELLA??! NO, MA DICO IO, QUANT'È BELLA??!! http",val,"RT @user: 'We Potterheads' pt 8 BUT HOW MUCH IT IS BELLA??! NO, BUT DICUS ME, HOW MUCH IT IS BELLA??!! http","RT @user: 'We Potterheads' pt 8 BUT HOW NICE IS IT?! NO, BUT I SAY IT, HOW NICE IS IT?!! http",2,"RT @user: 'We Potterheads' pt 8 BUT HOW MUCH IT IS BELLA??! NO, BUT DICUS ME, HOW MUCH IT IS BELLA??!! http","RT @user: 'We Potterheads' pt 8 BUT HOW NICE IS IT?! NO, BUT I SAY IT, HOW NICE IS IT?!! http"
"E poi ho ""dormito"" mentre gli incubi mi tormentavano :(",val,"And then I... I... I... I... I... I... I... I... I... I... I... I... I... ""Sleeping"" while the nightmares mi tormented :(","And then I ""sleep"" while the nightmares tormented me:(",0,"And then I... ""Sleeping"" while the nightmares mi tormented :(","And then I ""sleep"" while the nightmares tormented me:("
Prima seduta con il segno positivo per Piazza Affari (+0.79%) in questa settimana del nuovo governo Monti.,val,Before sitting with on sign positive for Square Business (+0.79%) in this week of new Government Monti.,First session with the positive sign for Piazza Affari (+0.79%) in this week of the new government Monti.,1,Before sitting with on sign positive for Square Business (+0.79%) in this week of new Government Monti.,First session with the positive sign for Piazza Affari (+0.79%) in this week of the new government Monti.
grande mario monti...orgoglioso di avere un presidente del consiglio così,val,large mario mountains... proud of have a President of advice like this,Great Mario Mountains... proud to have a board president like this,2,large mario mountains... proud of have a President of advice like this,Great Mario Mountains... proud to have a board president like this
"questo governo #Monti, tra Buttiglione, Amato, Dini, Palma, i due Letta e chi più ne ha più ne metta... Un incubo!",val,"this Government #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, #Mountains, between Buttiglione, Beloved, Dini, Palma, i two Read and who plus It may harm them, even if they do not. ha plus It may harm them, even if they do not. Put... A Nightmare!","This government #Monti, between Buttiglione, Amato, Dini, Palma, the two Lettas and those who have more of them put... a nightmare!",0,"this Government #Mountains, between Buttiglione, Beloved, Dini, Palma, i two Read and who plus It may harm them, even if they do not. ha plus It may harm them, even if they do not. Put... A Nightmare!","This government #Monti, between Buttiglione, Amato, Dini, Palma, the two Lettas and those who have more of them put... a nightmare!"
