Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
@user اهم شيء الامانه وماتكونين غاشة من جوجل؟,val,@user - Mm-hmm. - Mm-hmm. Something. Safety. And what you are. A cheater. Who? Google?,@user is the most important thing to be safe and what are you so oblivious to Google? ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪,1,@user - Mm-hmm. - Mm-hmm. Something. Safety. And what you are. A cheater. Who? Google?,@user is the most important thing to be safe and what are you so oblivious to Google? ♪
طريقة تعطيل اي زر في لوحة المفاتيح على نظام ويندوز ومنع المتطفلين http http,val,Way. Disable Ah. A button. Fi. Paint. Keys. On... Order! Windows. And ban... Intruders. http http,How to disable any button in the keyboard on Windows and prevent intruders http,2,Way. Disable Ah. A button. Fi. Paint. Keys. On... Order! Windows. And ban... Intruders. http http,How to disable any button in the keyboard on Windows and prevent intruders http
RT @user: #JASTA#قانون_جاستاتركيا صانت وحفظت الدين والأخوةأما مصر لم تصون المال والرز رغم الدين والصلة#في_بلادي_يوجد سيسي http,val,"RT @user: [JASTA] The law of Gusta Turkey. Hey, Sunset. And I'm saved. Religion And brothers and sisters. Egypt I didn't... Keep your mouth shut. Money. And rice. Although... Religion And the connection in my country exists. Cece. http","== sync, corrected by elderman == @elder_man",0,"RT @user: [JASTA] The law of Gusta Turkey. Hey, Sunset. And I'm saved. Religion And brothers and sisters. Egypt I didn't... Keep your mouth shut. Money. And rice. Although... Religion And the connection in my country exists. Cece. http","== sync, corrected by elderman == @elder_man"
تطبيق قياس سرعة الإنترنت http متاح الآن على ويندوز 10 http http,val,Application Measurement Speed. Internet http Available Now. On... Windows. 10 http http,Application of Internet speed measurement http is now available on Windows 10 http... . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,1,Application Measurement Speed. Internet http Available Now. On... Windows. 10 http http,Application of Internet speed measurement http is now available on Windows 10 http.
لبا الناس الذويقه ابو صطيف وياسر ، عاد على البلوفر اللي كان معاه حكايه ثااانيه#افضل_طقم_لروجر_فيدرر  http,val,"Oh, my God. People. Taste. Abu! Nice. And, uh... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... ! He's back. On... The blover. To me. It was... With him. A tale. Thane, Roger Feder's best set. http","The people who tasted it were the father of Satisf and Yasir, back on the blover that had the story of Thane, the best set of Rogers and Fedders, http://www.un.org/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en___________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________",2,"Oh, my God. People. Taste. Abu! Nice. And, uh... and... ! He's back. On... The blover. To me. It was... With him. A tale. Thane, Roger Feder's best set. http","The people who tasted it were the father of Satisf and Yasir, back on the blover that had the story of Thane, the best set of Rogers and Fedders, http://www.un.org/en/"
RT @user: مفتي مصر علي جمعة: #اردوغان قرد مضحك   #erdogan_is_isis http,val,RT @user: Mufti. Egypt Ali. JAMES: Erdogan. Monkey. Funny. #erdogan_is_isis http,"== sync, corrected by elderman == @elder_man",0,RT @user: Mufti. Egypt Ali. JAMES: Erdogan. Monkey. Funny. #erdogan_is_isis http,"== sync, corrected by elderman == @elder_man"
شركة أبل : الواقع المعزز سيصبح أهم من الطعام في المستقبل http عبر @user,val,"A company. Apple. == sync, corrected by elderman == @elder_man Reality. Enhanced It's gonna be... More importantly. Who? Food. Fi. The future. http Cross. @user",Apple: The enhanced reality will become more important than food in the future. http://user,1,"A company. Apple. == sync, corrected by elderman == @elder_man Reality. Enhanced It's gonna be... More importantly. Who? Food. Fi. The future. http Cross. @user",Apple: The enhanced reality will become more important than food in the future. http://user
"""أبل"" تكسب معركة قضائية ضد ""سامسونغ""http ""أبل"" فوزا غير متوقع على ""سامسونغ""، مع إعادة محكمة استئناف أمريكية فرض…",val,"Apple. Win. Battle! Judicial Against... Samsung, http://www.samsung.org Apple. Win! Other Expected On... Samsung, With... Repeat. Court Appeal American. Impose...",Apple wins a judicial battle against Samsung.,2,"Apple. Win. Battle! Judicial Against... Samsung, http://www.samsung.org Apple. Win! Other Expected On... Samsung, With... Repeat. Court Appeal American. Impose...",Apple wins a judicial battle against Samsung.
في ذكري مقتل «الدرة».. إسرائيل تتنصل من قتله علي يد جنودها http,val,Fi. My memory. Murder. The cycle... Israel Dismissed. Who? Kill him. Ali. Hand. Her soldiers. http,"In my memory of the murder of Al-Durrah, Israel avoids killing him at the hands of its soldiers.",0,Fi. My memory. Murder. The cycle... Israel Dismissed. Who? Kill him. Ali. Hand. Her soldiers. http,"In my memory of the murder of Al-Durrah, Israel avoids killing him at the hands of its soldiers."
RT @user: #مسابقة_مصنع_الحميدانسؤال المسابقه 2 👇🏻كم عدد الوان المكعب الذكي ؟السحب على ايفون 7 بالتوفيق للجميع 🌹 فولو + رتويت,val,RT @user: ♪ A question-making contest ♪ The competition. 2 You guys. Number Colors Cube. Smart. Pull! On... Yvonne. 7 Good luck. For everyone. ¶ Folo. + Rutwitt.,RT @user: #Playing on Evon 7 is good for everyone . Folo + Rtweet. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,1,RT @user: ♪ A question-making contest ♪ The competition. 2 You guys. Number Colors Cube. Smart. Pull! On... Yvonne. 7 Good luck. For everyone. ¶ Folo. + Rutwitt.,RT @user: #Playing on Evon 7 is good for everyone . Folo + Rtweet.
@user @user انا ما طلبت من امازون + تقدر ترسل من امازون لسعوديه مباشره عن طريق البريد السعودي دون الحاجه لوسيط .,val,@user @user I... What? I asked. Who? Amazon. + You can. Dispatch. Who? Amazon. To Saudi Arabia. Straight. About... A road. Mail Saudi Arabia Don. Need. He's a psychic. .,@user @user I didn't ask Amazon + you can send Amazons directly to Saudi Arabia by Saudi mail without needing a mediator.,2,@user @user I... What? I asked. Who? Amazon. + You can. Dispatch. Who? Amazon. To Saudi Arabia. Straight. About... A road. Mail Saudi Arabia Don. Need. He's a psychic. .,@user @user I didn't ask Amazon + you can send Amazons directly to Saudi Arabia by Saudi mail without needing a mediator.
RT @user: كلام فارغ سمعناه الف مرة وخطوط اردوغان الحمراء اصبحت كقوس قزح يتغير لونها حسب اوامر امريكا وما احداث سوريا عليكم ببعيد. htt…,val,"RT @user: Talk. Empty. We heard him. A thousand. Once. And lines. Erdogan. Red. I'm... Like a bow. Uh, rainbow. It's changing. Her color. Depends. Orders. America. And what? Events Syria You gotta... Far away. Htt...",RT @user: Bullshit we've heard a thousand times and the red lines of Erdogan have become like rainbows that change color according to American orders and what Syria has done to you so far.,0,"RT @user: Talk. Empty. We heard him. A thousand. Once. And lines. Erdogan. Red. I'm... Like a bow. Uh, rainbow. It's changing. Her color. Depends. Orders. America. And what? Events Syria You gotta... Far away. Htt...",RT @user: Bullshit we've heard a thousand times and the red lines of Erdogan have become like rainbows that change color according to American orders and what Syria has done to you so far.
جاكيت غوتشي وجاكيت غوتشي غبانا http,val,Jacket. Gucci. And Jacket. Gucci. Stupid. http,jacket Gucci and jacket Gucci Gbana http,1,Jacket. Gucci. And Jacket. Gucci. Stupid. http,jacket Gucci and jacket Gucci Gbana http
RT @user: #غوغل تتحدى أبل وأمازون بأجهزة جديدةhttp http,val,RT @user: # Google Defiance. Apple. And Amazon. With devices. New (http://www.un.org) http,RT @user: #Gogol challenges Apple and Amazon with new devices http://www.un.org,2,RT @user: # Google Defiance. Apple. And Amazon. With devices. New (http://www.un.org) http,RT @user: #Gogol challenges Apple and Amazon with new devices http://www.un.org
RT @user: الشيخ عبدالعزيز الطريفي :عبدالفتاح السيسي ظالم مجرم مستبدانقلابه لم يكن سياسياً بين طرفينبل هي حربٌ على الإسلامhttp,val,RT @user: Sheikh Abdel Aziz Funny. Abd al-Fattah: Cece. Unfair. A criminal. He's a tyrant. I didn't... It wasn't. Politically. Ben. Blankball. Hey. War. On... Islam (http://www.un.org),"== sync, corrected by elderman == @elder_man",0,RT @user: Sheikh Abdel Aziz Funny. Abd al-Fattah: Cece. Unfair. A criminal. He's a tyrant. I didn't... It wasn't. Politically. Ben. Blankball. Hey. War. On... Islam (http://www.un.org),"== sync, corrected by elderman == @elder_man"
رفض الكونجرس الأمريكي بأغلبية ساحقة يوم الأربعاء الفيتو الذي استخدمه الرئيس باراك اوباما ضد تشريع يتيح لأقارب... http,val,Rejection. Congress. American. By a majority. Piece of shit. Day Wednesday The veto. What... Use it. Chairman Barack. Obama. Against... Legislation Allows To relatives... http,The US Congress rejected by an overwhelming majority on Wednesday the veto used by President Barack Obama against legislation allowing relatives...,1,Rejection. Congress. American. By a majority. Piece of shit. Day Wednesday The veto. What... Use it. Chairman Barack. Obama. Against... Legislation Allows To relatives... http,The US Congress rejected by an overwhelming majority on Wednesday the veto used by President Barack Obama against legislation allowing relatives...
نفتخر بيك يا سيسي يا نور عيني نفتخر بيك ياااا رئيسنا يا غالي ❤🌼❤🌼❤🌼❤🌼❤ http,val,We're proud. Beck. Hey. Cece. Hey. Light. My eye. We're proud. Beck. Hey! Our boss. Hey. Expensive. ¶ http,"We're proud of you, Cece. We're proud of you. We're proud of you.",2,We're proud. Beck. Hey. Cece. Hey. Light. My eye. We're proud. Beck. Hey! Our boss. Hey. Expensive. ¶ http,"We're proud of you, Cece. We're proud of you. We're proud of you."
@user ليش سلمان ما أعلن الحداد كمان كلكن اخرا من بعض..وحدو الدكتور بشار اﻷسد يلي اعاد كرمات الشعب العربي,val,@user Lich. Salman What? I declare. The blacksmith. A violin. All of you. Another. Who? Some... alone. Doctor. Bachhar. The lion. Next. Repeat. Karmat. The people. Arab,@user Lesh Salman declared the mourning to be the last of some... and unite Dr. Bashar al-Asad following the restoration of the dignity of the Arab people... to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the United Arab Emirates... and to the people of the United Arab Emirates... .. .. .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,@user Lich. Salman What? I declare. The blacksmith. A violin. All of you. Another. Who? Some... alone. Doctor. Bachhar. The lion. Next. Repeat. Karmat. The people. Arab,@user Lesh Salman declared the mourning to be the last of some... and unite Dr. Bashar al-Asad following the restoration of the dignity of the Arab people... to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the people of the United Arab Emirates... and to the United Arab Emirates... and to the people of the United Arab Emirates.
RT @user: وخوذة VR للواقع الافتراضي من #غوغل #Daydream  سعرها 70$ بعدة ألوان من تلبيسة قماشية رمادية أو قرمزية أو فضية #MadeByGoog…,val,RT @user: And a helmet. VR For real. Default Who? # Google ♪ Daydream ♪ Price. $70. Several. Colors Who? I'm gonna wear it. A cloth. Gray. or Crimson. or Silver. ♪ MadebyGoog... ♪,"RT @user: The VR helmet for the virtual reality of #Gogol #Daydream is worth $70 in several colors of gray, scarlet or silver fabric clothing #MadeByGoog...",1,RT @user: And a helmet. VR For real. Default Who? # Google ♪ Daydream ♪ Price. $70. Several. Colors Who? I'm gonna wear it. A cloth. Gray. or Crimson. or Silver. ♪ MadebyGoog... ♪,"RT @user: The VR helmet for the virtual reality of #Gogol #Daydream is worth $70 in several colors of gray, scarlet or silver fabric clothing #MadeByGoog..."
@user مدينه يعشقهاالسياح لوجود أعلى قمة uk بن نفيس أيضا قطار هاري بوتر وتلفريك ليست مدينة تسوق طبيعة ساحرة سكانها ودودين بسطاء,val,@user City. She loves tourists. To exist. Higher. Top. uk Ben. Visible. Also... Train. Harry. Potter. And fucking freaking you out. Not... City Shopping. Nature Charming. Population Cute. Simple.,"@user City Loving tourists for the highest summit of uk Ben Nafis also the Harry Potter and Telric train isn't a market town of witch nature, whose inhabitants are simply friendly.",2,@user City. She loves tourists. To exist. Higher. Top. uk Ben. Visible. Also... Train. Harry. Potter. And fucking freaking you out. Not... City Shopping. Nature Charming. Population Cute. Simple.,"@user City Loving tourists for the highest summit of uk Ben Nafis also the Harry Potter and Telric train isn't a market town of witch nature, whose inhabitants are simply friendly."
الجزء الخامس في هاري بوتر معجبنيش السؤال هنا اكمل للاخر ولا هيبقوا زى الخامس 😕,val,Part V Fi. Harry. Potter. I don't like it. Question Here. Go on. For the other one. And no. Stay. Zee. V ¶,The fifth part of Harry Potter is a fan of the question here... complete to the last... and don't stick to the fifth costume... . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,Part V Fi. Harry. Potter. I don't like it. Question Here. Go on. For the other one. And no. Stay. Zee. V ¶,The fifth part of Harry Potter is a fan of the question here... complete to the last... and don't stick to the fifth costume.
@user هذي تباع في امازون !!,val,@user That's... Sold. Fi. Amazon. !,@user This is sold in Amazon!,1,@user That's... Sold. Fi. Amazon. !,@user This is sold in Amazon!
"@user يا أخ ماهر أنا أحب فيروز و لكن لم أفكر يوما بعمل سيرش بإسمها،لقد تعديت مرحلة ""جمهور""لمرحلة فانز جستن بيبر،و هي لعمرك مرحلة👎🏼",val,"@user Hey. Brother. Very good. I... I love... Feruz. And... But... I didn't... I'm thinking. Day Work. Cyrus. In her name, she... I'm out of here. Phase ""Audience"" for the stage. Vance. Justin. Pepper, Hey. For your age. Phase","I love Verrose, but I never thought of doing the Serche in her name. I've passed the ""public"" stage of the Vanz Justin Bieber stage, and it's your age.",2,"@user Hey. Brother. Very good. I... I love... Feruz. And... But... I didn't... I'm thinking. Day Work. Cyrus. In her name, she... I'm out of here. Phase ""Audience"" for the stage. Vance. Justin. Pepper, Hey. For your age. Phase","I love Verrose, but I never thought of doing the Serche in her name. I've passed the ""public"" stage of the Vanz Justin Bieber stage, and it's your age."
